Customer_ID,Transaction_ID,Transaction_Date,Category_Code,Transaction_Type,Transaction_Amount,Payment_Code,Number_of_Transactions
52173,1332002,2026-01-15,3,Return,1330.2,4,
52556,1332003,2026-01-20,1,Sale,430.49,4,15
63667,1332004,2026-01-04,3,Sale,878.38,5,18
53429,1332005,2026-01-01,4,Sale,1247.59,4,10
88380,1332006,2026-01-30,4,Sale,1409.26,3,9
18881,1332007,2026-01-25,2,Sale,2190.56,4,8
61170,1332008,2026-01-21,8,Sale,2711.68,5,11
30400,1332009,2026-01-29,1,Sale,529.35,4,22
20640,1332010,2026-01-25,6,Sale,2100.96,3,7
31217,1332011,2026-01-04,5,Sale,4549.39,1,6
66301,1332012,2026-01-31,1,Sale,1721.24,5,14
50974,1332013,2026-01-09,2,Sale,3913.77,1,13
92402,1332014,2026-01-25,4,Sale,4329.51,5,10
13863,1332015,2026-01-25,9,Sale,8315.27,5,11
85399,1332016,2026-01-16,7,Sale,8975.78,4,9
52654,1332017,2026-01-27,5,Sale,6428.39,5,5
22742,1332018,2026-01-28,7,Sale,3024.45,5,13
76082,1332019,2026-01-07,1,Sale,723.12,5,15
41692,1332020,2026-01-26,7,Return,3508.63,1,
94191,1332021,2026-01-16,1,Sale,788.05,4,16
61974,1332022,2026-01-28,3,Sale,2361.92,3,14
47980,1332023,2026-01-08,9,Sale,8804.97,1,3
62808,1332024,2026-01-19,6,Sale,2350.36,5,9
88554,1332025,2026-01-16,7,Sale,7268.78,2,5
54393,1332026,2026-01-05,10,Sale,516.72,4,5
41068,1332027,2026-01-07,5,Sale,4491.04,4,6
53926,1332028,2026-01-16,8,Sale,1338.27,5,5
88597,1332029,2026-01-24,4,Return,590.43,3,
31664,1332030,2026-01-15,10,Sale,1288.66,3,12
83010,1332031,2026-01-17,2,Sale,8147.58,5,23
23873,1332032,2026-01-04,1,Sale,776.95,3,7
96478,1332033,2026-01-02,10,Sale,967.87,1,8
22347,1332034,2026-01-09,2,Sale,3111.68,1,18
53932,1332035,2026-01-31,4,Sale,2085.08,5,12
30546,1332036,2026-01-05,10,Sale,582.65,3,8
39185,1332037,2026-01-30,1,Return,838.63,4,
63992,1332038,2026-01-31,9,Return,9999.99,3,
89331,1332039,2026-01-31,3,Sale,2963.44,5,11
96325,1332040,2026-01-01,6,Sale,730.73,1,5
78584,1332041,2026-01-13,3,Sale,2130.14,5,5
68713,1332042,2026-01-23,3,Sale,739.7,2,13
78948,1332043,2026-01-01,1,Sale,582.83,5,9
37344,1332044,2026-01-07,4,Sale,657.38,1,9
58725,1332045,2026-01-10,6,Sale,1589.57,4,10
31956,1332046,2026-01-12,10,Sale,529.09,2,15
55119,1332047,2026-01-16,5,Sale,8934.36,4,2
16138,1332048,2026-01-23,2,Sale,6397.91,5,16
10483,1332049,2026-01-12,6,Sale,1450.63,5,8
29349,1332050,2026-01-06,5,Sale,8005.91,2,11
50717,1332051,2026-01-12,2,Sale,6295.39,4,3
49683,1332052,2026-01-28,10,Sale,808.45,5,4
46213,1332053,2026-01-05,7,Sale,8511.86,5,13
44561,1332054,2026-01-01,10,Sale,1376.58,5,5
31904,1332055,2026-01-04,3,Sale,1466.2,1,14
77475,1332056,2026-01-05,8,Sale,3435.37,3,6
90717,1332057,2026-01-08,2,Sale,5579.97,5,5
29445,1332058,2026-01-29,7,Sale,3586.71,2,11
23905,1332059,2026-01-28,1,Sale,821.13,3,14
92232,1332060,2026-01-21,10,Sale,1107.28,5,13
80691,1332061,2026-01-09,1,Sale,1619.31,4,14
64772,1332062,2026-01-27,5,Sale,4090.28,4,12
32153,1332063,2026-01-07,1,Sale,903.16,5,13
16446,1332064,2026-01-17,3,Sale,6537.65,5,21
76350,1332065,2026-01-08,3,Sale,2007.19,2,7
11422,1332066,2026-01-28,4,Sale,1085.56,3,6
65945,1332067,2026-01-18,1,Sale,1576.27,5,15
36931,1332068,2026-01-31,2,Sale,3377.08,2,14
42906,1332069,2026-01-17,3,Sale,630.21,4,12
41511,1332070,2026-01-02,3,Sale,2338.83,5,23
88699,1332071,2026-01-26,1,Sale,299.85,4,25
22280,1332072,2026-01-24,4,Sale,2455.66,5,22
41733,1332073,2026-01-18,4,Sale,1098.35,1,9
72538,1332074,2026-01-20,3,Sale,2282.02,2,20
41175,1332075,2026-01-22,6,Sale,3000.77,5,16
32334,1332076,2026-01-27,3,Sale,3521.93,5,11
79856,1332077,2026-01-10,6,Sale,2343.13,4,13
67289,1332078,2026-01-08,2,Sale,3450.68,3,23
90462,1332079,2026-01-12,9,Sale,6158.1,5,6
41606,1332080,2026-01-23,6,Sale,1491.3,5,20
29723,1332081,2026-01-05,3,Sale,1330.1,5,15
12784,1332082,2026-01-22,2,Sale,2383.51,2,24
74476,1332083,2026-01-26,9,Sale,4710.24,4,14
38811,1332084,2026-01-16,6,Sale,3098.27,2,9
52049,1332085,2026-01-29,2,Sale,3095.43,3,8
31317,1332086,2026-01-13,7,Sale,9999.99,5,10
96386,1332087,2026-01-23,3,Return,865.54,1,
75826,1332088,2026-01-19,5,Return,4787.02,2,
53253,1332089,2026-01-17,7,Sale,7578.92,2,12
21056,1332090,2026-01-28,8,Sale,3258.11,3,19
45295,1332091,2026-01-29,9,Sale,8196.32,5,20
25955,1332092,2026-01-25,9,Sale,4934.22,5,10
56847,1332093,2026-01-11,8,Sale,2640.06,1,7
27080,1332094,2026-01-29,10,Sale,1681.64,2,16
93887,1332095,2026-01-15,9,Sale,3198.79,2,15
54646,1332096,2026-01-23,10,Return,599.65,3,
23150,1332097,2026-01-06,1,Return,252.38,1,
95441,1332098,2026-01-31,1,Sale,467.82,3,7
78162,1332099,2026-01-23,1,Sale,378.29,5,12
64111,1332100,2026-01-01,10,Sale,1079.67,4,12
67597,1332101,2026-01-07,1,Sale,1057.18,3,10
20887,1332102,2026-01-12,5,Sale,8127.65,5,16
26641,1332103,2026-01-05,9,Sale,4349.15,1,13
44686,1332104,2026-01-13,8,Sale,1670.67,4,9
45337,1332105,2026-01-23,9,Sale,9999.99,5,24
44304,1332106,2026-01-31,1,Sale,1144.83,5,9
65382,1332107,2026-01-12,1,Sale,648.64,4,9
45240,1332108,2026-01-01,4,Sale,1755.48,3,10
97847,1332109,2026-01-28,3,Sale,8433.36,5,11
91939,1332110,2026-01-22,10,Sale,894.93,2,12
96355,1332111,2026-01-12,3,Sale,3597.77,5,15
13457,1332112,2026-01-25,2,Sale,6560.06,5,14
76022,1332113,2026-01-13,3,Return,2757.35,2,
31324,1332114,2026-01-28,9,Return,8143.35,5,
13432,1332115,2026-01-05,9,Sale,6058.37,1,21
68363,1332116,2026-01-23,6,Sale,1636.84,5,19
86561,1332117,2026-01-23,5,Sale,6467.35,4,12
25276,1332118,2026-01-28,6,Sale,2110.62,4,15
78784,1332119,2026-01-14,1,Sale,745.26,1,13
49439,1332120,2026-01-01,4,Sale,2606.76,5,15
74326,1332121,2026-01-13,3,Sale,3757.38,5,13
85895,1332122,2026-01-12,1,Sale,737.68,3,26
29027,1332123,2026-01-30,2,Sale,5800.67,5,16
89421,1332124,2026-01-24,7,Sale,9999.99,5,15
53747,1332125,2026-01-13,3,Sale,1881.54,4,22
60361,1332126,2026-01-22,3,Sale,1971.59,1,8
81022,1332127,2026-01-18,9,Sale,7964.59,5,12
22998,1332128,2026-01-19,1,Sale,691.72,3,13
54302,1332129,2026-01-01,1,Sale,463.44,5,7
10416,1332130,2026-01-17,6,Sale,1021.98,1,26
81691,1332131,2026-01-30,9,Sale,4894.96,4,9
84302,1332132,2026-01-30,4,Sale,1886.81,2,14
19508,1332133,2026-01-20,3,Sale,1367.38,3,4
16580,1332134,2026-01-10,3,Sale,1804.92,4,12
21914,1332135,2026-01-31,6,Sale,401.51,1,13
66048,1332136,2026-01-29,2,Sale,2460.68,1,9
29470,1332137,2026-01-20,5,Sale,6775.67,5,10
53423,1332138,2026-01-03,2,Sale,5669.61,3,7
22878,1332139,2026-01-03,1,Sale,702.99,4,6
77620,1332140,2026-01-02,10,Sale,1308.32,4,4
73714,1332141,2026-01-12,7,Sale,3709.58,1,5
77617,1332142,2026-01-03,8,Sale,1401.1,1,7
73018,1332143,2026-01-26,7,Sale,7062.72,4,4
36229,1332144,2026-01-09,1,Sale,783.27,1,14
84646,1332145,2026-01-07,4,Sale,1048.93,5,15
12173,1332146,2026-01-25,3,Sale,1832.6,3,10
23430,1332147,2026-01-26,8,Sale,9805.75,4,10
65068,1332148,2026-01-15,2,Sale,5856.65,5,10
87541,1332149,2026-01-11,3,Sale,1349.42,2,10
79793,1332150,2026-01-31,9,Sale,7921.46,4,6
99406,1332151,2026-01-26,7,Sale,7972.24,1,8
44737,1332152,2026-01-13,1,Sale,1201.37,4,11
24487,1332153,2026-01-08,2,Sale,2550.66,3,12
56328,1332154,2026-01-11,3,Sale,1784.29,5,17
95175,1332155,2026-01-26,1,Sale,576.87,2,22
99016,1332156,2026-01-06,2,Sale,3922.38,4,11
23047,1332157,2026-01-13,4,Sale,657.7,4,15
74441,1332158,2026-01-20,9,Return,2844.71,1,
22176,1332159,2026-01-25,2,Sale,3575.19,1,11
56195,1332160,2026-01-14,7,Sale,9999.99,5,9
48695,1332161,2026-01-16,4,Sale,1627.71,2,11
93720,1332162,2026-01-05,4,Sale,990.01,5,11
25969,1332163,2026-01-04,8,Sale,4195.66,3,16
95251,1332164,2026-01-31,1,Sale,640.43,3,9
54288,1332165,2026-01-16,2,Sale,7323.07,1,13
55898,1332166,2026-01-12,3,Sale,839.73,2,16
85091,1332167,2026-01-05,2,Sale,2838.67,5,12
50569,1332168,2026-01-03,4,Sale,982.27,4,12
21021,1332169,2026-01-15,2,Return,844.16,1,
12699,1332170,2026-01-24,3,Sale,940.82,2,12
36774,1332171,2026-01-31,2,Sale,3492.96,5,7
13265,1332172,2026-01-26,3,Sale,1745.37,3,12
82449,1332173,2026-01-25,9,Sale,8970.42,1,15
46164,1332174,2026-01-18,2,Sale,4392.81,4,6
71411,1332175,2026-01-05,5,Sale,9999.99,5,6
35573,1332176,2026-01-20,7,Sale,6369.77,4,13
14391,1332177,2026-01-25,5,Sale,6281.14,5,6
92311,1332178,2026-01-21,7,Sale,9999.99,4,8
37416,1332179,2026-01-27,2,Sale,2939.3,3,10
42871,1332180,2026-01-31,1,Sale,948,4,11
78300,1332181,2026-01-28,7,Sale,3681.26,4,11
46448,1332182,2026-01-04,4,Sale,1878.02,4,7
13997,1332183,2026-01-05,7,Sale,5537.79,1,15
74917,1332184,2026-01-30,2,Sale,2998.95,5,8
40393,1332185,2026-01-12,1,Sale,800.46,2,9
82250,1332186,2026-01-07,2,Sale,2872.22,4,9
81637,1332187,2026-01-09,4,Sale,394.43,1,5
84234,1332188,2026-01-03,9,Sale,7538.76,5,12
45761,1332189,2026-01-07,1,Return,1304.84,5,
38824,1332190,2026-01-16,1,Sale,593.5,2,12
36368,1332191,2026-01-31,2,Sale,2938.74,1,11
30864,1332192,2026-01-16,1,Sale,1118.33,5,9
15669,1332193,2026-01-09,10,Sale,1583.34,5,13
74469,1332194,2026-01-21,3,Sale,2010,1,20
46351,1332195,2026-01-19,1,Sale,1091.37,5,7
17774,1332196,2026-01-15,4,Return,1267.36,1,
76552,1332197,2026-01-01,6,Sale,761.36,1,13
13799,1332198,2026-01-02,2,Sale,4612.83,4,6
80932,1332199,2026-01-14,2,Sale,2402.92,1,7
91288,1332200,2026-01-13,5,Sale,2981.68,1,25
14448,1332201,2026-01-23,5,Sale,4112.39,3,6
97015,1332202,2026-01-19,2,Sale,9999.99,5,23
51222,1332203,2026-01-02,6,Sale,1263.73,4,13
33187,1332204,2026-01-01,1,Sale,2071.54,5,20
23342,1332205,2026-01-10,3,Sale,1082.97,5,14
72949,1332206,2026-01-18,7,Sale,9800.28,4,7
26097,1332207,2026-01-08,2,Sale,5257.76,5,7
89329,1332208,2026-01-13,7,Sale,7125.36,4,17
58147,1332209,2026-01-22,1,Return,638.99,5,
49312,1332210,2026-01-27,9,Sale,2997.35,1,10
20953,1332211,2026-01-20,1,Sale,2429.73,5,9
38495,1332212,2026-01-02,1,Sale,973.5,3,15
74883,1332213,2026-01-02,2,Sale,3104.74,4,8
35641,1332214,2026-01-13,10,Sale,1013.67,5,20
90367,1332215,2026-01-22,1,Sale,717.77,5,11
76689,1332216,2026-01-31,9,Sale,6050.56,2,10
71958,1332217,2026-01-20,5,Sale,9087.5,5,8
96647,1332218,2026-01-04,5,Sale,6350.63,5,3
27108,1332219,2026-01-17,4,Sale,2480.2,4,16
44410,1332220,2026-01-17,1,Sale,837.76,5,7
46987,1332221,2026-01-11,7,Return,6568.85,2,
17047,1332222,2026-01-09,2,Sale,2526.04,4,10
87531,1332223,2026-01-12,1,Sale,503.71,1,20
16675,1332224,2026-01-05,3,Sale,2100.38,4,14
25166,1332225,2026-01-09,2,Sale,4214.35,4,8
13504,1332226,2026-01-03,5,Sale,9999.99,3,2
55165,1332227,2026-01-28,9,Return,3797.68,5,
47837,1332228,2026-01-20,6,Sale,1257.25,2,14
19976,1332229,2026-01-20,4,Sale,2702.23,4,4
32308,1332230,2026-01-17,1,Sale,585.6,4,7
86004,1332231,2026-01-14,2,Sale,4619.54,2,12
24090,1332232,2026-01-12,4,Sale,311.7,4,5
67475,1332233,2026-01-28,5,Sale,2315,1,12
93505,1332234,2026-01-03,4,Sale,1909.43,4,12
54151,1332235,2026-01-17,1,Sale,1764.44,5,13
48544,1332236,2026-01-05,10,Sale,900.94,4,5
91765,1332237,2026-01-24,3,Sale,1544.99,2,19
53595,1332238,2026-01-07,1,Sale,894.63,5,21
97751,1332239,2026-01-02,1,Sale,501.27,4,9
36147,1332240,2026-01-03,3,Sale,751.8,3,10
85759,1332241,2026-01-27,3,Sale,2941.82,5,13
56079,1332242,2026-01-07,7,Sale,7005.42,3,15
42557,1332243,2026-01-10,9,Sale,9089.91,5,17
54057,1332244,2026-01-14,4,Sale,1897.93,5,9
95145,1332245,2026-01-12,4,Sale,1299.29,5,11
28010,1332246,2026-01-30,4,Sale,1072.19,4,6
57410,1332247,2026-01-09,6,Sale,1356.25,3,14
99776,1332248,2026-01-18,6,Sale,378.39,1,11
58346,1332249,2026-01-16,1,Sale,864.77,1,14
79551,1332250,2026-01-20,1,Sale,613.1,3,10
33209,1332251,2026-01-31,8,Sale,4330.66,5,14
26727,1332252,2026-01-13,1,Sale,169.98,2,16
33735,1332253,2026-01-08,1,Sale,734.56,2,12
67136,1332254,2026-01-09,2,Sale,4230.64,5,13
51344,1332255,2026-01-03,9,Sale,3092.83,2,9
74849,1332256,2026-01-31,6,Sale,2275.74,5,26
53421,1332257,2026-01-11,5,Sale,5533.75,5,9
93909,1332258,2026-01-11,6,Sale,2064.63,5,9
34443,1332259,2026-01-07,4,Sale,1257.95,1,7
46629,1332260,2026-01-04,5,Sale,7032.49,4,10
77202,1332261,2026-01-25,2,Sale,3330.32,2,19
53595,1332262,2026-01-14,7,Sale,9999.99,5,21
20917,1332263,2026-01-14,1,Sale,901.27,5,6
35281,1332264,2026-01-03,8,Sale,2654.42,5,7
41595,1332265,2026-01-24,4,Return,1712.42,3,
23243,1332266,2026-01-19,9,Sale,6186.95,5,15
42942,1332267,2026-01-02,9,Sale,7858.05,5,19
44325,1332268,2026-01-15,4,Sale,1574.35,3,8
70338,1332269,2026-01-03,7,Sale,9999.99,4,12
77497,1332270,2026-01-03,4,Sale,570.39,2,4
54639,1332271,2026-01-30,5,Sale,7040.76,4,15
51085,1332272,2026-01-06,6,Sale,2364.6,5,9
50862,1332273,2026-01-12,2,Sale,3748.85,3,1
21553,1332274,2026-01-23,3,Sale,824.04,4,15
95881,1332275,2026-01-26,5,Sale,7497.68,5,17
46736,1332276,2026-01-30,8,Sale,2718.5,3,8
21623,1332277,2026-01-26,2,Return,5362.34,5,
87937,1332278,2026-01-04,1,Return,552.15,3,
49545,1332279,2026-01-30,1,Sale,937.14,5,32
10328,1332280,2026-01-12,10,Sale,489.05,2,15
97541,1332281,2026-01-13,6,Sale,2222.8,2,18
89479,1332282,2026-01-22,2,Sale,5094.91,4,16
96388,1332283,2026-01-20,4,Sale,2907.81,5,29
10061,1332284,2026-01-07,9,Return,9368.27,5,
54663,1332285,2026-01-24,2,Sale,7861.99,5,7
74868,1332286,2026-01-13,2,Return,2507.02,1,
54798,1332287,2026-01-20,2,Sale,3240.02,1,16
25614,1332288,2026-01-08,4,Sale,1014.94,4,6
98460,1332289,2026-01-08,1,Sale,1212.99,5,14
55748,1332290,2026-01-18,1,Sale,1311.67,4,13
61980,1332291,2026-01-15,4,Sale,1268.25,5,11
83728,1332292,2026-01-05,4,Sale,735.11,4,10
99469,1332293,2026-01-04,2,Sale,3234.53,1,7
80665,1332294,2026-01-05,1,Sale,729.33,4,6
48207,1332295,2026-01-23,7,Sale,6949.14,1,10
50418,1332296,2026-01-02,6,Sale,1350.06,1,14
92308,1332297,2026-01-01,1,Sale,456.71,2,13
63908,1332298,2026-01-27,3,Sale,2649.17,4,11
71481,1332299,2026-01-06,8,Sale,3797.64,4,20
70668,1332300,2026-01-08,2,Sale,4400.15,3,17
73555,1332301,2026-01-17,3,Sale,1340.37,4,11
69716,1332302,2026-01-20,3,Sale,961.36,4,14
73590,1332303,2026-01-26,10,Return,1138.7,5,
85243,1332304,2026-01-13,9,Sale,6129.57,3,8
81649,1332305,2026-01-10,10,Sale,1504.3,5,7
68863,1332306,2026-01-20,1,Sale,838.61,5,15
99804,1332307,2026-01-17,5,Sale,5003.91,4,13
46403,1332308,2026-01-09,4,Sale,890.7,2,8
60593,1332309,2026-01-23,4,Sale,1386.29,5,12
59308,1332310,2026-01-27,4,Sale,1657.98,5,4
99108,1332311,2026-01-16,5,Sale,1997.87,4,6
41600,1332312,2026-01-24,8,Sale,2897.08,4,7
56919,1332313,2026-01-03,8,Sale,2966.03,4,9
62217,1332314,2026-01-27,6,Sale,3032.12,5,17
88201,1332315,2026-01-20,5,Sale,6888.45,5,13
45478,1332316,2026-01-30,6,Sale,2248.99,1,13
37144,1332317,2026-01-25,2,Sale,3954.89,2,3
31771,1332318,2026-01-24,7,Sale,9999.99,5,11
51268,1332319,2026-01-01,2,Sale,5545.28,5,6
49639,1332320,2026-01-18,9,Sale,2180.49,1,7
96558,1332321,2026-01-15,9,Sale,9999.99,5,10
90208,1332322,2026-01-07,1,Return,1448.7,5,
30241,1332323,2026-01-02,2,Sale,1821.29,5,16
67274,1332324,2026-01-08,6,Sale,981.06,4,34
72911,1332325,2026-01-17,3,Return,4360.26,4,
31410,1332326,2026-01-02,3,Sale,1906.02,1,15
80868,1332327,2026-01-31,1,Sale,1103.64,1,4
37026,1332328,2026-01-21,10,Sale,1802.71,5,11
20396,1332329,2026-01-18,10,Sale,958.36,5,14
98911,1332330,2026-01-02,2,Sale,4834.96,3,16
58661,1332331,2026-01-25,8,Sale,2404.02,3,11
31165,1332332,2026-01-31,6,Sale,2839.29,5,11
89135,1332333,2026-01-25,5,Sale,4188.95,5,17
75023,1332334,2026-01-02,2,Sale,2135.39,1,10
33722,1332335,2026-01-06,3,Sale,1092.13,4,9
28189,1332336,2026-01-27,3,Sale,1261.62,2,8
84335,1332337,2026-01-09,2,Sale,4972.31,3,7
25560,1332338,2026-01-22,6,Return,873.65,4,
55219,1332339,2026-01-17,5,Sale,8402.04,5,7
83512,1332340,2026-01-30,8,Sale,2268.21,1,9
20137,1332341,2026-01-31,1,Sale,788.24,2,8
42387,1332342,2026-01-18,5,Sale,4565.78,2,7
72006,1332343,2026-01-01,3,Sale,1772.57,2,11
39494,1332344,2026-01-04,6,Sale,782.65,5,12
58501,1332345,2026-01-07,6,Sale,1810.17,4,9
25918,1332346,2026-01-29,7,Return,8388.43,5,
18062,1332347,2026-01-28,4,Sale,1366.62,5,11
42303,1332348,2026-01-04,5,Sale,6648.34,2,9
30877,1332349,2026-01-28,8,Sale,3645.77,2,6
36345,1332350,2026-01-10,6,Sale,857.94,5,10
89016,1332351,2026-01-21,8,Sale,1347.73,3,8
95991,1332352,2026-01-31,6,Return,1482.86,2,
94187,1332353,2026-01-26,6,Sale,1371.13,4,18
84583,1332354,2026-01-10,7,Sale,9999.99,5,6
61688,1332355,2026-01-17,7,Sale,4332.34,1,22
46391,1332356,2026-01-31,9,Sale,1847.12,5,14
61981,1332357,2026-01-29,10,Sale,898.44,5,29
23726,1332358,2026-01-10,5,Sale,9042.18,5,8
13363,1332359,2026-01-22,9,Sale,6787.59,4,10
45510,1332360,2026-01-22,9,Sale,5209.75,2,15
27002,1332361,2026-01-22,5,Sale,2070.83,2,9
38153,1332362,2026-01-01,9,Sale,3866.21,5,12
83010,1332363,2026-01-13,4,Sale,886.93,4,23
56977,1332364,2026-01-10,6,Sale,1379.36,2,8
35722,1332365,2026-01-28,7,Sale,6281.99,2,6
66295,1332366,2026-01-21,7,Sale,9999.99,4,4
15581,1332367,2026-01-16,4,Sale,895.06,3,8
45810,1332368,2026-01-12,4,Sale,1694.71,5,9
32225,1332369,2026-01-27,1,Sale,1054,2,20
96075,1332370,2026-01-14,6,Sale,638.81,1,8
83834,1332371,2026-01-23,4,Sale,884.31,1,11
41975,1332372,2026-01-25,3,Sale,1845.58,2,25
22354,1332373,2026-01-22,1,Sale,1961.88,4,25
54836,1332374,2026-01-10,4,Return,1910.57,5,
73369,1332375,2026-01-15,1,Sale,600.96,2,15
47183,1332376,2026-01-14,2,Sale,3402.14,2,9
52867,1332377,2026-01-11,6,Sale,1293.77,1,10
57533,1332378,2026-01-29,1,Sale,1353.84,4,12
27080,1332379,2026-01-28,3,Sale,1247.7,1,16
56792,1332380,2026-01-04,4,Sale,1220.18,2,14
62607,1332381,2026-01-18,10,Sale,781.19,1,14
48514,1332382,2026-01-11,6,Sale,1234.99,5,9
74788,1332383,2026-01-28,2,Sale,4982.47,5,14
70864,1332384,2026-01-27,1,Sale,629.87,4,12
60780,1332385,2026-01-12,9,Sale,2787.38,5,7
44520,1332386,2026-01-08,9,Return,6539.7,4,
10558,1332387,2026-01-25,1,Sale,820.45,5,13
30375,1332388,2026-01-22,2,Sale,5080.63,5,22
48679,1332389,2026-01-21,1,Sale,1439.27,5,22
61834,1332390,2026-01-18,3,Sale,2958.3,3,14
38125,1332391,2026-01-23,9,Sale,9999.99,5,14
67365,1332392,2026-01-08,9,Sale,6422.33,5,17
97558,1332393,2026-01-25,3,Sale,1630.19,4,4
91853,1332394,2026-01-02,6,Sale,508.05,1,11
36136,1332395,2026-01-24,6,Sale,1774.62,3,10
90968,1332396,2026-01-25,2,Sale,7062.69,5,10
78337,1332397,2026-01-10,10,Sale,1717.37,2,5
28250,1332398,2026-01-30,8,Sale,1033.03,4,9
65314,1332399,2026-01-16,4,Return,1350.22,5,
60761,1332400,2026-01-12,1,Sale,596.37,4,12
15697,1332401,2026-01-25,2,Sale,5461.81,3,13
71500,1332402,2026-01-09,1,Sale,617.21,2,15
88841,1332403,2026-01-19,1,Sale,1242.41,5,10
66281,1332404,2026-01-07,8,Sale,5719.95,5,6
88406,1332405,2026-01-28,1,Sale,961.66,5,9
26728,1332406,2026-01-14,6,Sale,1647.02,1,8
73262,1332407,2026-01-11,5,Sale,3549.13,2,9
42382,1332408,2026-01-24,1,Sale,1629,5,8
19955,1332409,2026-01-10,1,Return,565.74,3,
98038,1332410,2026-01-31,3,Sale,1610.25,4,6
39440,1332411,2026-01-07,7,Sale,9999.99,2,20
88670,1332412,2026-01-16,9,Sale,5427.96,3,9
64597,1332413,2026-01-20,9,Return,7582.02,3,
25371,1332414,2026-01-14,6,Sale,4215.64,5,14
67960,1332415,2026-01-06,1,Sale,973.91,4,2
40769,1332416,2026-01-24,9,Sale,2498.5,3,4
62998,1332417,2026-01-27,1,Sale,567.91,4,9
55622,1332418,2026-01-04,4,Sale,1093.22,5,10
58292,1332419,2026-01-05,2,Sale,3768.75,5,14
68641,1332420,2026-01-25,3,Sale,1108.65,3,11
79494,1332421,2026-01-18,5,Return,5545.78,5,
29119,1332422,2026-01-01,3,Sale,2085.53,1,24
93101,1332423,2026-01-12,6,Sale,2209.59,5,8
25655,1332424,2026-01-25,2,Sale,3266.21,5,13
52813,1332425,2026-01-25,2,Sale,5760.4,4,9
18182,1332426,2026-01-05,8,Sale,1154.62,2,17
21967,1332427,2026-01-13,2,Sale,4867.6,5,3
57641,1332428,2026-01-25,1,Sale,403.04,1,9
58237,1332429,2026-01-14,6,Sale,977.89,1,8
11874,1332430,2026-01-12,2,Return,6190.76,5,
51212,1332431,2026-01-22,6,Sale,2306.22,3,7
44916,1332432,2026-01-22,2,Sale,5350.37,4,12
49631,1332433,2026-01-10,1,Return,1033.73,5,
38157,1332434,2026-01-21,3,Sale,3657.13,4,5
36061,1332435,2026-01-16,4,Return,1304.12,5,
10237,1332436,2026-01-24,8,Sale,2366.4,5,15
27792,1332437,2026-01-02,4,Sale,889.91,5,21
51905,1332438,2026-01-23,1,Sale,666.81,4,12
84568,1332439,2026-01-11,8,Sale,1546.92,1,12
62806,1332440,2026-01-30,1,Sale,795.41,3,7
20161,1332441,2026-01-03,8,Return,1730.58,1,
28629,1332442,2026-01-13,4,Sale,790.83,4,5
27282,1332443,2026-01-03,1,Sale,1259.37,5,10
42386,1332444,2026-01-23,4,Sale,1301.87,5,12
72540,1332445,2026-01-24,6,Sale,1024.38,5,2
54309,1332446,2026-01-22,6,Sale,2556.23,3,9
43131,1332447,2026-01-09,5,Sale,3676.58,3,5
40874,1332448,2026-01-01,10,Sale,727.89,2,16
62507,1332449,2026-01-03,6,Sale,894.62,4,4
99704,1332450,2026-01-12,9,Sale,9999.99,3,17
23497,1332451,2026-01-04,6,Sale,1742.89,5,7
84998,1332452,2026-01-14,1,Sale,1482.89,5,7
89857,1332453,2026-01-12,2,Sale,4220.07,2,15
38275,1332454,2026-01-02,2,Sale,6495.12,5,16
25597,1332455,2026-01-19,8,Return,4784.32,5,
51987,1332456,2026-01-04,2,Sale,3401.33,5,10
79347,1332457,2026-01-04,3,Sale,7937.21,5,8
88669,1332458,2026-01-28,5,Return,9633.85,5,
91203,1332459,2026-01-17,6,Return,1395.23,5,
87649,1332460,2026-01-25,5,Sale,6571.51,5,11
37511,1332461,2026-01-26,3,Sale,1737.21,2,10
45612,1332462,2026-01-18,3,Sale,3167.47,5,14
85422,1332463,2026-01-21,3,Sale,912.97,1,7
68868,1332464,2026-01-31,1,Sale,561.78,2,19
79664,1332465,2026-01-28,2,Return,4489.43,4,
22163,1332466,2026-01-06,1,Sale,911.53,3,9
92387,1332467,2026-01-08,3,Sale,2205.76,5,14
42091,1332468,2026-01-15,6,Return,1488.45,1,
98893,1332469,2026-01-11,3,Sale,2050.97,1,8
89110,1332470,2026-01-24,1,Sale,1031.01,1,5
95967,1332471,2026-01-08,2,Sale,4926.55,5,13
80931,1332472,2026-01-31,2,Sale,5559.9,4,14
67867,1332473,2026-01-16,10,Return,1176.83,3,
86506,1332474,2026-01-17,6,Sale,1350.76,5,24
58126,1332475,2026-01-22,7,Sale,7308.31,5,10
18193,1332476,2026-01-08,3,Sale,743.53,1,5
44461,1332477,2026-01-02,10,Sale,1305.05,5,15
19365,1332478,2026-01-22,8,Sale,5559.55,5,15
21435,1332479,2026-01-17,10,Sale,988.37,5,13
62696,1332480,2026-01-22,5,Return,4508.39,4,
63178,1332481,2026-01-08,3,Sale,2756.34,5,10
23375,1332482,2026-01-05,3,Sale,924.29,1,10
61485,1332483,2026-01-15,1,Sale,1525.3,5,16
96540,1332484,2026-01-27,7,Sale,5524.34,3,7
50534,1332485,2026-01-28,10,Sale,689.85,4,11
97623,1332486,2026-01-14,3,Sale,1599.98,4,16
10666,1332487,2026-01-23,4,Sale,1551.67,1,2
57288,1332488,2026-01-23,6,Return,556.45,3,
30579,1332489,2026-01-25,3,Return,1377.01,3,
